"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"VaccDscaff17-augustus-gene-55.30" 4.24805749095147 1.58049561044485 1.68536827004783 0.937774632721664 0.3483602401251 0.684965183245505
"VaccDscaff17-augustus-gene-55.31" 0.301488554516497 1.66885327267624 4.03808801211776 0.413278083010631 0.67940288561363 NA
"VaccDscaff17-augustus-gene-56.35" 0.602977109032994 2.66857171848854 3.97297886571134 0.671680320658024 0.501787232236116 NA
"VaccDscaff17-augustus-gene-56.36" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-56.37" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-58.36" 4.89556625019159 -0.965932978036585 1.34203122571517 -0.71975447331476 0.471676180318812 0.78243441664576
"VaccDscaff17-augustus-gene-58.37" 0.283063554927492 -1.81383899404002 4.05937475762039 -0.446827184564575 0.654999841735575 NA
"VaccDscaff17-augustus-gene-59.20" 2.82127253155136 0.168947067549603 1.81081418132795 0.0932989531955767 0.92566606368594 0.978752402808621
"VaccDscaff17-augustus-gene-6.37" 3.5305046052587 0.542663176846511 1.86454619600331 0.291043031280062 0.771018409091653 0.928747600056397
"VaccDscaff17-augustus-gene-6.39" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-6.41" 2.82630163047265 -1.09261912762356 1.79014515621672 -0.610352252066921 0.541628490527206 0.831884869213051
"VaccDscaff17-augustus-gene-6.43" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-6.45" 0.596021982667095 1.2983721809031 3.86307355784869 0.336098228899932 0.736796793952799 NA
"VaccDscaff17-augustus-gene-60.26" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-60.28" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-60.29" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-61.27" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-61.28" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-61.29" 8.44349113469124 1.49367945987763 1.12835076804702 1.32377227204173 0.185578687580747 0.492150202123422
"VaccDscaff17-augustus-gene-61.30" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-62.26" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-62.28" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-62.29" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-63.26" 3.55522468391539 -0.964091999168051 2.02951411424397 -0.475035868142849 0.634761407952327 0.877228893877096
"VaccDscaff17-augustus-gene-64.28" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-65.27" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-65.28" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-65.29" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-66.30" 0.602977109032994 2.66857171848854 3.97297886571134 0.671680320658024 0.501787232236116 NA
"VaccDscaff17-augustus-gene-66.31" 7.67475994799317 0.757174453753276 1.36999729333321 0.55268317495071 0.580480376341915 0.851234007978483
"VaccDscaff17-augustus-gene-68.23" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-68.25" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-69.35" 2.61546182000937 -1.72396091487265 2.49667611256772 -0.690502426884532 0.489878284287173 0.799131421941302
"VaccDscaff17-augustus-gene-69.37" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-69.38" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-69.41" 1.14731613214122 -2.62025764037093 3.0144186672795 -0.869241445726483 0.384715082445925 NA
"VaccDscaff17-augustus-gene-7.22" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-70.31" 55.3789544153658 -0.85789678149346 0.559063451177016 -1.53452489102498 0.124900574545173 0.391490363406794
"VaccDscaff17-augustus-gene-70.32" 29.4088086132624 0.913332540183416 0.669067080882669 1.36508366093651 0.172226756796775 0.471842014770024
"VaccDscaff17-augustus-gene-70.33" 1.46228097575172 -0.494695794107306 2.74637719587308 -0.180126675553043 0.857053121046824 NA
"VaccDscaff17-augustus-gene-74.26" 1.36210272242715 -0.314224187840686 2.80313382907829 -0.112097461983828 0.910746129786983 NA
"VaccDscaff17-augustus-gene-74.31" 6.89482159536517 0.157290389948426 1.26908375149377 0.123940118028687 0.901362688224057 0.972207008903736
"VaccDscaff17-augustus-gene-75.30" 1.18752921847698 1.61271682683283 3.26956474758771 0.493251228018254 0.621835085110242 NA
"VaccDscaff17-augustus-gene-75.32" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-75.33" 4.35981729707683 -2.64257839756572 1.62096382982859 -1.63025130415474 0.103048394809401 0.348207640784682
"VaccDscaff17-augustus-gene-75.35" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-76.23" 1.67760585405941 -0.309866236350966 2.37397259999896 -0.130526458625134 0.896149922249429 NA
"VaccDscaff17-augustus-gene-76.24" 8.49050152068301 -0.959627335487006 1.07539119648586 -0.892351860999844 0.372204364917731 0.707117527517705
"VaccDscaff17-augustus-gene-76.25" 4.56256978803282 0.360096109430335 1.52681999949388 0.235847126412873 0.813551297876563 0.945633498595374
"VaccDscaff17-augustus-gene-77.30" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-77.31" 0.301488554516497 1.66885327267624 4.03808801211776 0.413278083010631 0.67940288561363 NA
"VaccDscaff17-augustus-gene-77.33" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-77.36" 4.58582470258664 -1.46419734750834 1.75844380376463 -0.832666556857639 0.405032810778455 0.733041373944397
"VaccDscaff17-augustus-gene-77.38" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-78.21" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-78.22" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-79.44" 0.283063554927492 -1.81383899404002 4.05937475762039 -0.446827184564575 0.654999841735575 NA
"VaccDscaff17-augustus-gene-79.50" 1.26109433474837 1.35114336971537 3.19353259683331 0.4230873895119 0.672231502658374 NA
"VaccDscaff17-augustus-gene-79.52" 5.11418657035707 1.30999695641025 1.47792139839938 0.88637796152692 0.375413890896457 0.710907656393146
"VaccDscaff17-augustus-gene-8.20" 0.639692226126376 -2.94577766437635 3.97797273937344 -0.74052233571624 0.458983113472006 NA
"VaccDscaff17-augustus-gene-8.22" 24.2703407456025 0.381553940619353 0.696561212571061 0.547767997604988 0.583851215369829 0.852930945350913
"VaccDscaff17-augustus-gene-8.23" 0.603980939263856 2.67080376871742 3.9728773451516 0.672259306463817 0.501418631188729 NA
"VaccDscaff17-augustus-gene-8.24" 5.19528005390741 -0.383883086991534 1.47111523209284 -0.260946986760114 0.794133389537224 0.938477213664465
"VaccDscaff17-augustus-gene-8.25" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-8.26" 8.68118805592 -2.24506489296615 1.18498622873273 -1.8945915475888 0.0581465354600311 0.238017699981021
"VaccDscaff17-augustus-gene-80.31" 73.6170293733805 3.29908319363194 0.630322259593816 5.23396269672896 1.65913950835676e-07 5.17184002759592e-06
"VaccDscaff17-augustus-gene-80.33" 0.886040663960486 1.03477706785297 3.63259360628714 0.284859023608371 0.775752150289627 NA
"VaccDscaff17-augustus-gene-80.35" 0.150995234815964 0.776745393330707 4.0804728567969 0.190356711241657 0.849029616819546 NA
"VaccDscaff17-augustus-gene-80.38" 4.44277797332037 3.54557922132925 1.74643095854973 2.03018573621345 0.042337663166213 0.190121258703326
"VaccDscaff17-augustus-gene-82.22" 1.50794468769792 3.99090704637489 2.94220617096384 1.35643351093493 0.174961277021743 NA
"VaccDscaff17-augustus-gene-83.24" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-83.25" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-83.26" 28.077187702501 -1.43950225052887 0.698895249457427 -2.05968240826705 0.03942891225189 0.181461016254132
"VaccDscaff17-augustus-gene-84.25" 1.08805743931804 -3.69814060704269 3.30016019546195 -1.12059427058359 0.262460604905874 NA
"VaccDscaff17-augustus-gene-84.31" 0.301488554516497 1.66885327267624 4.03808801211776 0.413278083010631 0.67940288561363 NA
"VaccDscaff17-augustus-gene-85.16" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-85.17" 1.13225421970997 -3.77656779654779 3.59331620596699 -1.05099790279422 0.293259553047766 NA
"VaccDscaff17-augustus-gene-85.18" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-85.20" 2.41667538513773 4.67124547852681 2.27729821419209 2.05122256251539 0.0402452776315659 NA
"VaccDscaff17-augustus-gene-86.20" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-86.21" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-87.19" 9.5242035182833 0.060771436038164 1.25487439256074 0.048428301986585 0.961374904037844 0.989056248346495
"VaccDscaff17-augustus-gene-87.20" 2.75969164056716 -0.705516772129771 1.96694642675062 -0.358686318312837 0.719829764648538 0.91393409894591
"VaccDscaff17-augustus-gene-87.21" 28.2413441606969 -0.165876600675195 0.697783039931223 -0.237719450291519 0.812098696906728 0.945125989376214
"VaccDscaff17-augustus-gene-87.23" 0.607491855890202 2.67858307823812 3.97252472304985 0.674277258161825 0.500135059658115 NA
"VaccDscaff17-augustus-gene-88.19" 3.90664934526372 1.19996026657235 1.46559832008841 0.818751120361522 0.412928423868045 0.740105459969776
"VaccDscaff17-augustus-gene-88.21" 5.33565015175415 3.26090259097663 1.60010330608245 2.03793253759367 0.0415566800602569 0.188386129348621
"VaccDscaff17-augustus-gene-88.22" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-88.24" 0.301488554516497 1.66885327267624 4.03808801211776 0.413278083010631 0.67940288561363 NA
"VaccDscaff17-augustus-gene-89.25" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-89.26" 1.05633862752204 3.47733498394913 3.36668729756343 1.03286544802239 0.301666870282343 NA
"VaccDscaff17-augustus-gene-9.23" 3.921631379704 1.47279561521664 1.64610426472438 0.894715873579999 0.370938991038141 0.706586904513569
"VaccDscaff17-augustus-gene-9.25" 12.7140756985607 0.920305845893242 1.06431374775881 0.864694125986051 0.387206694354476 0.720901716410955
"VaccDscaff17-augustus-gene-90.23" 0.303745927945101 1.67821185612022 4.03725257372428 0.415681661098578 0.677642962429156 NA
"VaccDscaff17-augustus-gene-90.25" 8.36016901760714 0.471020677697744 1.13315885990769 0.415670471601937 0.677651151421781 0.89454935312682
"VaccDscaff17-augustus-gene-90.26" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-91.19" 0.303745927945101 1.67821185612022 4.03725257372428 0.415681661098578 0.677642962429156 NA
"VaccDscaff17-augustus-gene-91.20" 0.530307083955328 -1.20653379267082 4.02793904346356 -0.299541224346171 0.764527122581515 NA
"VaccDscaff17-augustus-gene-91.21" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-93.20" 4.66908573586607 2.09202027813464 1.92200075726211 1.08845965342632 0.276392238756175 0.607059079360113
"VaccDscaff17-augustus-gene-93.21" 6.74390509563811 -0.439433500408779 1.35423785305634 -0.324487680961683 0.745568847327363 0.919143111457802
"VaccDscaff17-augustus-gene-93.22" 0.453361518489047 2.25690065222711 3.99460534024323 0.564987141405485 0.572082510317695 NA
"VaccDscaff17-augustus-gene-93.23" 1.40268284179372 -2.95436375129628 2.8150518126832 -1.04948823250265 0.293953468386368 NA
"VaccDscaff17-augustus-gene-93.25" 1.45668252067268 -0.509120117914006 2.99382605277013 -0.170056679626703 0.864965561850775 NA
"VaccDscaff17-augustus-gene-94.31" 2.27996111658202 0.952387657306341 2.14173982458138 0.444679436024632 0.656551432321533 NA
"VaccDscaff17-augustus-gene-94.34" 0.586809482872593 0.0494115086130559 4.01592545678186 0.0123038908826389 0.990183163115735 NA
"VaccDscaff17-augustus-gene-94.38" 0.585931753716007 0.0441834943012208 3.90986727301207 0.0113005100214522 0.990983689424531 NA
"VaccDscaff17-augustus-gene-95.19" 27.1787243356302 0.457876024231275 0.656929461452121 0.696994199680366 0.48580642376034 0.796019344750807
"VaccDscaff17-augustus-gene-95.20" 0.959856737789593 0.766877736070995 3.21868835901756 0.238257840005694 0.811681118631593 NA
"VaccDscaff17-augustus-gene-96.18" 6.92747872680008 -1.18233804309421 1.35546558231945 -0.872274485251787 0.383058653417041 0.717757494325772
"VaccDscaff17-augustus-gene-96.20" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-97.26" 0 NA NA NA NA NA
"VaccDscaff17-augustus-gene-98.23" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-0.0" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-0.13" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-0.14" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-0.2" 3.92663813604845 -2.91930230652027 1.86836480675374 -1.5624905243171 0.118172476400961 0.379926294858523
"VaccDscaff17-processed-gene-0.3" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-0.5" 2.32874333159168 -2.03532455185254 2.16118536777303 -0.94176306308691 0.346313959967653 NA
"VaccDscaff17-processed-gene-0.8" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-10.1" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-10.13" 0.301990469631928 1.67093956508304 4.03790131463183 0.413813868860089 0.67901042623145 NA
"VaccDscaff17-processed-gene-10.14" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-100.6" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-101.3" 0.911237783835303 3.26367319891614 3.91454754321648 0.833729355151596 0.404433512266392 NA
"VaccDscaff17-processed-gene-101.4" 0.402496942195275 -2.2433719168235 4.02189706280422 -0.557789491325107 0.576988139425222 NA
"VaccDscaff17-processed-gene-102.0" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-102.1" 6.13701455415882 -1.44106357581505 1.44699989303641 -0.995897499889307 0.319299950189741 0.656226314398365
"VaccDscaff17-processed-gene-102.3" 2.31707009561323 -1.49471353218262 2.33342858969675 -0.640565363252396 0.521805109376515 NA
"VaccDscaff17-processed-gene-103.10" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-103.14" 0.858654122134694 -2.14370460641193 3.67893907849329 -0.582696413469799 0.560097688051701 NA
"VaccDscaff17-processed-gene-103.21" 0.544028719659021 -2.6961680629505 3.99125850574394 -0.675518275518953 0.499346544298239 NA
"VaccDscaff17-processed-gene-103.4" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-103.9" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-104.0" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-104.10" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-104.19" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-104.7" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-104.8" 12.260093194845 1.51824401423702 0.990154799442414 1.53334005459751 0.125192090377924 0.391942880884684
"VaccDscaff17-processed-gene-106.13" 3.33816635280184 -0.834825942408205 1.70849593420533 -0.488632091943788 0.625102188590773 0.872897118323412
"VaccDscaff17-processed-gene-106.2" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-106.9" 0.655738676300987 1.29835280383395 3.72661338532889 0.348400187941517 0.72753966139917 NA
"VaccDscaff17-processed-gene-108.16" 0.631926811646205 1.2958606421916 3.47977105806635 0.372398247059302 0.709596358869187 NA
"VaccDscaff17-processed-gene-108.17" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-108.22" 0.356628671198884 -2.09026393813598 4.03455405093709 -0.518090453553467 0.604395160562564 NA
"VaccDscaff17-processed-gene-108.9" 1.62472311080563 0.856431230943266 2.60132817829499 0.329228444949457 0.741983024325507 NA
"VaccDscaff17-processed-gene-109.9" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-11.3" 33.7939143309073 1.9887107553719 0.738228128829794 2.69389728961468 0.00706219237090462 0.0542431388623842
"VaccDscaff17-processed-gene-11.5" 8.11523101056271 1.15539152121573 1.16832813136861 0.988927245860523 0.322698738973095 0.659245694221556
"VaccDscaff17-processed-gene-11.6" 4.71624584843804 3.68243213941312 1.81647405994449 2.02724179806105 0.0426376904659386 0.191184621955773
"VaccDscaff17-processed-gene-110.5" 0.301990469631928 1.67093956508304 4.03790131463183 0.413813868860089 0.67901042623145 NA
"VaccDscaff17-processed-gene-111.12" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-111.21" 2.57861182083136 -4.94271860731359 2.46058418491549 -2.0087581793034 0.0445627853775733 0.196227682601926
"VaccDscaff17-processed-gene-111.8" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-112.12" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-112.7" 8.3031268281956 -0.0539083843694486 1.07457393366629 -0.0501672176110963 0.959989135201992 0.988747696530871
"VaccDscaff17-processed-gene-113.17" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-114.23" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-114.6" 3.71563263577822 0.671027709161639 1.47727408994928 0.454233722588797 0.649660613551396 0.883941833665507
"VaccDscaff17-processed-gene-115.0" 9.19362434267507 1.91542834423811 1.05821016321289 1.81006421108504 0.070285830162355 0.271187905318044
"VaccDscaff17-processed-gene-115.2" 4.20704683056308 0.832899070835114 1.5634869895767 0.532718901012804 0.594228180258957 0.860148711240494
"VaccDscaff17-processed-gene-115.3" 0.804225580130632 1.70683646039177 3.77797628010024 0.451785912310304 0.651423219493002 NA
"VaccDscaff17-processed-gene-117.12" 2.5033752139555 -4.91343449218755 2.46878062667867 -1.99022725595419 0.0465659071434412 NA
"VaccDscaff17-processed-gene-117.21" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-117.7" 6.23470655936503 0.500413102298847 1.20855020249488 0.414060666462853 0.678829677978906 0.894749202113725
"VaccDscaff17-processed-gene-118.11" 3.68966211113078 -0.537229014261667 1.6395003617451 -0.327678496935393 0.743154763486874 0.918846731077688
"VaccDscaff17-processed-gene-118.2" 5.55174714194764 2.77506291521345 1.78882530109508 1.55133254964283 0.120822010272147 0.38384449534509
"VaccDscaff17-processed-gene-119.7" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-12.15" 1902.07213130989 0.10522752021155 0.395184212405935 0.266274605381907 0.790027729282042 0.936654232429408
"VaccDscaff17-processed-gene-12.7" 12.5557604307225 -3.23092716101516 1.20964684564708 -2.6709672931746 0.00756330159492871 0.0570413569953226
"VaccDscaff17-processed-gene-120.17" 272.753350092546 -0.619251860530091 0.427557851468604 -1.44834636623569 0.147520206482407 0.430136866924434
"VaccDscaff17-processed-gene-120.7" 8.57147923493792 -0.0146609422285202 1.33469741367316 -0.0109844688978399 0.991235838103337 0.998196735820141
"VaccDscaff17-processed-gene-120.8" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-121.1" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-121.4" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-121.7" 2.55164328186351 0.924005699691826 1.84614908284339 0.500504378697681 0.616719973743575 NA
"VaccDscaff17-processed-gene-121.9" 0.15187296397255 0.776745393330707 4.0804728567969 0.190356711241657 0.849029616819546 NA
"VaccDscaff17-processed-gene-122.1" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-122.14" 138.575069156179 -0.376885868599087 0.459936450376111 -0.81943031105904 0.412540947144229 0.739557101095909
"VaccDscaff17-processed-gene-122.7" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-123.1" 3.02028051036043 4.99290424430026 2.23021092968482 2.2387587549873 0.02517161726578 0.133823920124852
"VaccDscaff17-processed-gene-123.19" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-124.14" 3.23519929356576 0.362408591860214 1.61884727930023 0.223868302151931 0.822859780980011 0.948251473828268
"VaccDscaff17-processed-gene-124.2" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-124.3" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-124.4" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-124.6" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-124.9" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-125.0" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-125.1" 0.150744277258248 0.776745393330706 4.0804728567969 0.190356711241657 0.849029616819546 NA
"VaccDscaff17-processed-gene-125.2" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-125.3" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-125.4" 2.45964948550546 -0.0629946903687802 2.28527958114979 -0.0275654195173291 0.978008762405938 NA
"VaccDscaff17-processed-gene-126.25" 3.67712180200524 -1.5976588042348 1.54454615543134 -1.0343872202308 0.300955176444491 0.637842150824295
"VaccDscaff17-processed-gene-126.4" 1.41259148467977 1.57732638399289 2.77391045689984 0.568629163954965 0.569607828809805 NA
"VaccDscaff17-processed-gene-126.7" 0.150744277258248 0.776745393330706 4.0804728567969 0.190356711241657 0.849029616819546 NA
"VaccDscaff17-processed-gene-127.15" 1.32003201266163 -2.86499997670851 2.90150778984336 -0.987417640833966 0.323437939756408 NA
"VaccDscaff17-processed-gene-127.16" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-127.18" 0.292276054721995 -0.185027278882924 4.0804728567969 -0.045344567989154 0.963832663832906 NA
"VaccDscaff17-processed-gene-128.18" 0.301488554516497 1.66885327267624 4.03808801211776 0.413278083010631 0.67940288561363 NA
"VaccDscaff17-processed-gene-129.10" 1.61889667115403 0.332830751902151 2.88714414269042 0.115280268477347 0.908222977557869 NA
"VaccDscaff17-processed-gene-129.12" 2.47250898030579 1.97579787014418 2.37147248105001 0.833152349830079 0.404758812419784 NA
"VaccDscaff17-processed-gene-129.2" 2.80617617666414 0.834762258370085 2.16330697560368 0.385873233796207 0.69959055464598 0.905351282208943
"VaccDscaff17-processed-gene-129.4" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-13.1" 11.4103530755959 4.37461934327464 1.37818643873306 3.17418545149533 0.00150257653164838 0.0158856313736392
"VaccDscaff17-processed-gene-13.4" 42.5731761957065 1.51361331267845 0.622105957866147 2.43304744720693 0.0149723387745848 0.0939889861759573
"VaccDscaff17-processed-gene-131.10" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-131.2" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-131.24" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-131.25" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-131.5" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-132.0" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-132.13" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-132.19" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-133.11" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-133.15" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-133.3" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-134.15" 4.01501710061628 -1.20311177500292 1.61637283728133 -0.744328132255984 0.456677985781379 0.77401556131945
"VaccDscaff17-processed-gene-134.18" 412.836065640417 0.37072667825957 0.395620446326342 0.937076639243671 0.34871913696468 0.684965183245505
"VaccDscaff17-processed-gene-134.2" 25.2419845872803 -0.014805105482067 0.660694417434846 -0.0224084010570999 0.98212217896101 0.99519970121903
"VaccDscaff17-processed-gene-134.22" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-134.8" 85.6329618996983 -0.235529026931612 0.507164296057359 -0.464403801219032 0.642358467197158 0.881394305556668
"VaccDscaff17-processed-gene-135.1" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-135.26" 4.74147548529732 1.18629079946324 1.63840125449161 0.724053888637522 0.469032652031642 0.780270454107442
"VaccDscaff17-processed-gene-135.27" 51.2556832975491 -0.349362485791396 0.778829338139046 -0.448573864238565 0.653739091054085 0.885877994465433
"VaccDscaff17-processed-gene-135.3" 0.301488554516497 1.66885327267624 4.03808801211776 0.413278083010631 0.67940288561363 NA
"VaccDscaff17-processed-gene-135.5" 1.08805743931804 -3.69814060704269 3.30016019546195 -1.12059427058359 0.262460604905874 NA
"VaccDscaff17-processed-gene-135.6" 0.74450888649674 1.7068137587246 3.89034184081439 0.438731049497517 0.660856426178057 NA
"VaccDscaff17-processed-gene-136.0" 0.303745927945101 1.67821185612022 4.03725257372428 0.415681661098578 0.677642962429156 NA
"VaccDscaff17-processed-gene-137.14" 701.696088344444 -0.612112166438723 0.380165778115213 -1.61011906298735 0.107371866202397 0.357551467812756
"VaccDscaff17-processed-gene-137.23" 8.04024180071992 0.153623397753301 1.14472859448209 0.134200716653544 0.893243859231733 0.968738455250639
"VaccDscaff17-processed-gene-138.14" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-138.20" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-138.7" 1.81165596822461 -3.34230518903156 2.40511664636355 -1.38966448637117 0.164630783719948 NA
"VaccDscaff17-processed-gene-138.8" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-138.9" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-139.1" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-139.10" 1.33967050204439 -0.272416857886689 2.59187663898578 -0.105104098624573 0.916293207088165 NA
"VaccDscaff17-processed-gene-139.13" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-139.20" 186.109143674696 3.27267975069329 0.741929866843683 4.41103653720791 1.02876955217738e-05 0.000215518905491941
"VaccDscaff17-processed-gene-139.24" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-139.3" 6.3369063539696 -1.68107572976076 1.32169035917834 -1.271913438792 0.203403876449563 0.515096301716156
"VaccDscaff17-processed-gene-139.4" 23.7099558510773 -2.0760163666942 0.816566673456242 -2.54237214691501 0.0110102874367856 0.0755471753651387
"VaccDscaff17-processed-gene-14.17" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-14.18" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-140.3" 4.88198505206933 -1.58745460078755 1.59080453542465 -0.997894188404353 0.318330670382378 0.655076567839963
"VaccDscaff17-processed-gene-141.14" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-141.7" 4.8059838214312 -0.531083355064538 1.3413627779088 -0.395928203623262 0.692157994152209 0.902342926261322
"VaccDscaff17-processed-gene-141.9" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-142.4" 4.29930701606562 0.579318623119732 1.35993149752483 0.425991032764614 0.670114380209927 0.890990273962534
"VaccDscaff17-processed-gene-142.7" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-143.0" 1.91420474866809 1.9701781403982 2.52692901780956 0.779672925718359 0.435583418940077 NA
"VaccDscaff17-processed-gene-147.10" 3.70808904117015 0.162209785934309 1.77007525899911 0.091640050393129 0.926984029701306 0.978921737805085
"VaccDscaff17-processed-gene-147.3" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-148.14" 11.3949000237309 2.83671655759304 1.06971480214976 2.65184379228203 0.00800535684583409 0.0596685225542818
"VaccDscaff17-processed-gene-148.15" 3.85878887493059 2.68944847207971 1.81408304318599 1.48253878574178 0.138196991376974 0.413287715966929
"VaccDscaff17-processed-gene-148.3" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-148.4" 2.93746768814484 -0.20746142889871 1.64296995686892 -0.126272198728502 0.899516462285528 0.971494741904466
"VaccDscaff17-processed-gene-148.6" 1.50857145929679 3.99146647453317 2.97877543137545 1.3399689122218 0.180255452090427 NA
"VaccDscaff17-processed-gene-149.11" 0 NA NA NA NA NA
"VaccDscaff17-processed-gene-149.5" 0 NA NA NA NA NA
